ProductId,ProductName,ProductDescription,UnitPrice,StockQuantity,CategoryId,CountryOfOrigin,ProductImageUrl
2082,Kompakt Dolma Kalem,"Dolma Kalem kategorisinde kompakt kalite sunan, Netherlands menşeli harika bir ürün.",47.24,796,11,Italy,https://picsum.photos/seed/2082/200
2083,Lüks Akıllı Bileklik,"Akıllı Bileklik kategorisinde lüks kalite sunan, Türkiye menşeli harika bir ürün.",26925.64,348,14,France,https://picsum.photos/seed/2083/200
2084,Ultra Akvaryum Motoru,"Akvaryum Motoru kategorisinde ultra kalite sunan, Italy menşeli harika bir ürün.",617.85,173,13,Türkiye,https://picsum.photos/seed/2084/200
2085,Profesyonel Bluetooth Hoparlör,"Bluetooth Hoparlör kategorisinde profesyonel kalite sunan, Italy menşeli harika bir ürün.",4213.64,896,1,Germany,https://picsum.photos/seed/2085/200
2086,Premium Ekran Koruyucu,"Ekran Koruyucu kategorisinde premium kalite sunan, France menşeli harika bir ürün.",1367.09,663,3,Spain,https://picsum.photos/seed/2086/200
2087,Premium Ofis Sandalyesi,"Ofis Sandalyesi kategorisinde premium kalite sunan, France menşeli harika bir ürün.",24089.5,193,5,Türkiye,https://picsum.photos/seed/2087/200
2088,Premium Hızlı Şarj Aleti,"Hızlı Şarj Aleti kategorisinde premium kalite sunan, Türkiye menşeli harika bir ürün.",42726.03,746,3,Netherlands,https://picsum.photos/seed/2088/200
2089,Ekonomik Kahve Makinesi,"Kahve Makinesi kategorisinde ekonomik kalite sunan, Italy menşeli harika bir ürün.",4358.63,953,4,Italy,https://picsum.photos/seed/2089/200
2090,Yeni Sezon Silecek Takımı,"Silecek Takımı kategorisinde yeni sezon kalite sunan, Germany menşeli harika bir ürün.",2862.14,697,12,Netherlands,https://picsum.photos/seed/2090/200
2091,Ultra Uzaktan Kumandalı Araba,"Uzaktan Kumandalı Araba kategorisinde ultra kalite sunan, Netherlands menşeli harika bir ürün.",1380.24,286,10,Türkiye,https://picsum.photos/seed/2091/200
2092,Ergonomik Davul Bageti,"Davul Bageti kategorisinde ergonomik kalite sunan, Germany menşeli harika bir ürün.",1620.94,631,15,France,https://picsum.photos/seed/2092/200
2093,Yeni Sezon Kablosuz Mouse,"Kablosuz Mouse kategorisinde yeni sezon kalite sunan, Germany menşeli harika bir ürün.",41459.01,376,2,France,https://picsum.photos/seed/2093/200
2094,Premium 27 inç Monitör,"27 inç Monitör kategorisinde premium kalite sunan, Spain menşeli harika bir ürün.",22078.12,361,2,Türkiye,https://picsum.photos/seed/2094/200
2095,Ergonomik Kitaplık,"Kitaplık kategorisinde ergonomik kalite sunan, Spain menşeli harika bir ürün.",18973.95,742,5,Italy,https://picsum.photos/seed/2095/200
2096,Premium Gardırop,"Gardırop kategorisinde premium kalite sunan, Germany menşeli harika bir ürün.",23784.9,566,5,Türkiye,https://picsum.photos/seed/2096/200
2097,Profesyonel Terlik,"Terlik kategorisinde profesyonel kalite sunan, Germany menşeli harika bir ürün.",4168.72,615,7,Spain,https://picsum.photos/seed/2097/200
2098,Lüks Yüz Kremi,"Yüz Kremi kategorisinde lüks kalite sunan, Italy menşeli harika bir ürün.",1704.41,75,8,Italy,https://picsum.photos/seed/2098/200
2099,Akıllı Jant Kapağı,"Jant Kapağı kategorisinde akıllı kalite sunan, Türkiye menşeli harika bir ürün.",3044.84,481,12,Germany,https://picsum.photos/seed/2099/200
2100,Premium Defter,"Defter kategorisinde premium kalite sunan, Türkiye menşeli harika bir ürün.",205.03,91,11,Netherlands,https://picsum.photos/seed/2100/200
2101,Akıllı Kedi Kumu,"Kedi Kumu kategorisinde akıllı kalite sunan, Italy menşeli harika bir ürün.",857.58,282,13,France,https://picsum.photos/seed/2101/200
2102,Ultra Eğitici Oyun Seti,"Eğitici Oyun Seti kategorisinde ultra kalite sunan, France menşeli harika bir ürün.",4671.22,207,10,Italy,https://picsum.photos/seed/2102/200
2103,Orijinal Deri Bot,"Deri Bot kategorisinde orijinal kalite sunan, France menşeli harika bir ürün.",1851.0,431,7,France,https://picsum.photos/seed/2103/200
2104,Profesyonel Akıllı Bileklik,"Akıllı Bileklik kategorisinde profesyonel kalite sunan, France menşeli harika bir ürün.",31541.42,157,14,Germany,https://picsum.photos/seed/2104/200
2105,Ergonomik Köpek Tasması,"Köpek Tasması kategorisinde ergonomik kalite sunan, Netherlands menşeli harika bir ürün.",1742.42,42,13,France,https://picsum.photos/seed/2105/200
2106,Kompakt Akıllı Bileklik,"Akıllı Bileklik kategorisinde kompakt kalite sunan, Türkiye menşeli harika bir ürün.",2296.84,104,14,Germany,https://picsum.photos/seed/2106/200
2107,Kompakt Telefon Kılıfı,"Telefon Kılıfı kategorisinde kompakt kalite sunan, Germany menşeli harika bir ürün.",48913.81,859,3,Italy,https://picsum.photos/seed/2107/200
2108,Kompakt Tırmalama Tahtası,"Tırmalama Tahtası kategorisinde kompakt kalite sunan, Spain menşeli harika bir ürün.",725.33,567,13,Germany,https://picsum.photos/seed/2108/200
2109,Kompakt Motor Yağı,"Motor Yağı kategorisinde kompakt kalite sunan, Türkiye menşeli harika bir ürün.",3507.75,993,12,Germany,https://picsum.photos/seed/2109/200
2110,Lüks Oto Paspas,"Oto Paspas kategorisinde lüks kalite sunan, Spain menşeli harika bir ürün.",1655.02,559,12,Italy,https://picsum.photos/seed/2110/200
2111,Yüksek Performanslı Akıllı Saat,"Akıllı Saat kategorisinde yüksek performanslı kalite sunan, France menşeli harika bir ürün.",29518.59,921,1,France,https://picsum.photos/seed/2111/200
2112,Profesyonel Çay Makinesi,"Çay Makinesi kategorisinde profesyonel kalite sunan, Türkiye menşeli harika bir ürün.",10854.07,959,4,France,https://picsum.photos/seed/2112/200
2113,Kompakt Davul Bageti,"Davul Bageti kategorisinde kompakt kalite sunan, Türkiye menşeli harika bir ürün.",19952.62,726,15,France,https://picsum.photos/seed/2113/200
2114,Orijinal Roman Kitabı,"Roman Kitabı kategorisinde orijinal kalite sunan, Germany menşeli harika bir ürün.",485.92,189,11,Netherlands,https://picsum.photos/seed/2114/200
2115,Lüks USB Bellek,"USB Bellek kategorisinde lüks kalite sunan, France menşeli harika bir ürün.",46644.65,830,2,Italy,https://picsum.photos/seed/2115/200
2116,Orijinal Güneş Gözlüğü,"Güneş Gözlüğü kategorisinde orijinal kalite sunan, France menşeli harika bir ürün.",9239.68,316,14,Germany,https://picsum.photos/seed/2116/200
2117,Orijinal Blender,"Blender kategorisinde orijinal kalite sunan, Türkiye menşeli harika bir ürün.",2536.68,127,4,Netherlands,https://picsum.photos/seed/2117/200
2118,Ergonomik Jant Kapağı,"Jant Kapağı kategorisinde ergonomik kalite sunan, Netherlands menşeli harika bir ürün.",1118.27,669,12,Netherlands,https://picsum.photos/seed/2118/200
2119,Profesyonel Tenis Raketi,"Tenis Raketi kategorisinde profesyonel kalite sunan, Spain menşeli harika bir ürün.",6009.31,763,9,Türkiye,https://picsum.photos/seed/2119/200
2120,Ultra Kamp Çadırı,"Kamp Çadırı kategorisinde ultra kalite sunan, Italy menşeli harika bir ürün.",5991.58,653,9,Netherlands,https://picsum.photos/seed/2120/200
2121,Orijinal Gümüş Kolye,"Gümüş Kolye kategorisinde orijinal kalite sunan, Spain menşeli harika bir ürün.",31096.54,137,14,Spain,https://picsum.photos/seed/2121/200
2122,Orijinal Akıllı Bileklik,"Akıllı Bileklik kategorisinde orijinal kalite sunan, Germany menşeli harika bir ürün.",32946.01,713,14,Italy,https://picsum.photos/seed/2122/200
2123,Premium Tırmalama Tahtası,"Tırmalama Tahtası kategorisinde premium kalite sunan, Germany menşeli harika bir ürün.",780.98,542,13,France,https://picsum.photos/seed/2123/200
2124,Premium Powerbank,"Powerbank kategorisinde premium kalite sunan, Italy menşeli harika bir ürün.",48950.21,96,3,Italy,https://picsum.photos/seed/2124/200
2125,Ultra Makyaj Seti,"Makyaj Seti kategorisinde ultra kalite sunan, Germany menşeli harika bir ürün.",1379.29,614,8,Italy,https://picsum.photos/seed/2125/200
2126,Ergonomik Kitaplık,"Kitaplık kategorisinde ergonomik kalite sunan, Spain menşeli harika bir ürün.",18375.08,979,5,France,https://picsum.photos/seed/2126/200
2127,Ergonomik Akıllı Telefon,"Akıllı Telefon kategorisinde ergonomik kalite sunan, Türkiye menşeli harika bir ürün.",27951.81,211,3,France,https://picsum.photos/seed/2127/200
2128,Profesyonel Gardırop,"Gardırop kategorisinde profesyonel kalite sunan, Türkiye menşeli harika bir ürün.",18234.51,875,5,Italy,https://picsum.photos/seed/2128/200
2129,Ekonomik Gardırop,"Gardırop kategorisinde ekonomik kalite sunan, France menşeli harika bir ürün.",17993.31,841,5,Spain,https://picsum.photos/seed/2129/200
2130,Orijinal Lastik Parlatıcı,"Lastik Parlatıcı kategorisinde orijinal kalite sunan, Germany menşeli harika bir ürün.",1967.37,57,12,Italy,https://picsum.photos/seed/2130/200
2131,Lüks Tablet Bilgisayar,"Tablet Bilgisayar kategorisinde lüks kalite sunan, Germany menşeli harika bir ürün.",39233.73,186,3,Netherlands,https://picsum.photos/seed/2131/200
2132,Ergonomik Ceket,"Ceket kategorisinde ergonomik kalite sunan, France menşeli harika bir ürün.",2351.99,71,6,Germany,https://picsum.photos/seed/2132/200
2133,Lüks Lego Seti,"Lego Seti kategorisinde lüks kalite sunan, France menşeli harika bir ürün.",778.06,230,10,Italy,https://picsum.photos/seed/2133/200
2134,Dayanıklı Oto Paspas,"Oto Paspas kategorisinde dayanıklı kalite sunan, Türkiye menşeli harika bir ürün.",2355.85,579,12,Germany,https://picsum.photos/seed/2134/200
2135,Orijinal SSD Disk,"SSD Disk kategorisinde orijinal kalite sunan, France menşeli harika bir ürün.",25983.82,564,2,Türkiye,https://picsum.photos/seed/2135/200
2136,Orijinal Robot Süpürge,"Robot Süpürge kategorisinde orijinal kalite sunan, Spain menşeli harika bir ürün.",3351.94,343,4,Türkiye,https://picsum.photos/seed/2136/200
2137,Yüksek Performanslı Akvaryum Motoru,"Akvaryum Motoru kategorisinde yüksek performanslı kalite sunan, Netherlands menşeli harika bir ürün.",1441.08,35,13,Netherlands,https://picsum.photos/seed/2137/200
2138,Profesyonel Ses Sistemi,"Ses Sistemi kategorisinde profesyonel kalite sunan, Spain menşeli harika bir ürün.",10141.18,865,1,Türkiye,https://picsum.photos/seed/2138/200
2139,Ultra Tablet Bilgisayar,"Tablet Bilgisayar kategorisinde ultra kalite sunan, France menşeli harika bir ürün.",33273.97,321,3,Spain,https://picsum.photos/seed/2139/200
2140,Kompakt Motor Yağı,"Motor Yağı kategorisinde kompakt kalite sunan, Italy menşeli harika bir ürün.",845.17,912,12,Italy,https://picsum.photos/seed/2140/200
2141,Yüksek Performanslı Akustik Gitar,"Akustik Gitar kategorisinde yüksek performanslı kalite sunan, Germany menşeli harika bir ürün.",18255.7,530,15,France,https://picsum.photos/seed/2141/200
2142,Dayanıklı Akıllı Saat,"Akıllı Saat kategorisinde dayanıklı kalite sunan, Spain menşeli harika bir ürün.",12021.56,273,1,France,https://picsum.photos/seed/2142/200
2143,Ultra Hava Temizleyici,"Hava Temizleyici kategorisinde ultra kalite sunan, Spain menşeli harika bir ürün.",5617.47,378,4,Italy,https://picsum.photos/seed/2143/200
2144,Kompakt Peluş Oyuncak,"Peluş Oyuncak kategorisinde kompakt kalite sunan, Türkiye menşeli harika bir ürün.",1268.86,891,10,Germany,https://picsum.photos/seed/2144/200
2145,Lüks Uzaktan Kumandalı Araba,"Uzaktan Kumandalı Araba kategorisinde lüks kalite sunan, Italy menşeli harika bir ürün.",2471.87,607,10,Netherlands,https://picsum.photos/seed/2145/200
2146,Yüksek Performanslı Lambader,"Lambader kategorisinde yüksek performanslı kalite sunan, Germany menşeli harika bir ürün.",14205.04,220,5,Netherlands,https://picsum.photos/seed/2146/200
2147,Ergonomik 27 inç Monitör,"27 inç Monitör kategorisinde ergonomik kalite sunan, France menşeli harika bir ürün.",28963.06,58,2,Italy,https://picsum.photos/seed/2147/200
2148,Akıllı USB Bellek,"USB Bellek kategorisinde akıllı kalite sunan, Spain menşeli harika bir ürün.",41391.52,51,2,France,https://picsum.photos/seed/2148/200
2149,Orijinal Yoga Matı,"Yoga Matı kategorisinde orijinal kalite sunan, Spain menşeli harika bir ürün.",2482.81,519,9,Netherlands,https://picsum.photos/seed/2149/200
2150,Akıllı Topuklu Ayakkabı,"Topuklu Ayakkabı kategorisinde akıllı kalite sunan, Türkiye menşeli harika bir ürün.",1986.32,289,7,Netherlands,https://picsum.photos/seed/2150/200
2151,Kompakt Ütü,"Ütü kategorisinde kompakt kalite sunan, France menşeli harika bir ürün.",9541.48,457,4,Netherlands,https://picsum.photos/seed/2151/200
2152,Dayanıklı Akıllı Telefon,"Akıllı Telefon kategorisinde dayanıklı kalite sunan, Türkiye menşeli harika bir ürün.",6213.55,68,3,Italy,https://picsum.photos/seed/2152/200
2153,Yeni Sezon Uzaktan Kumandalı Araba,"Uzaktan Kumandalı Araba kategorisinde yeni sezon kalite sunan, France menşeli harika bir ürün.",165.17,234,10,Italy,https://picsum.photos/seed/2153/200
2154,Ultra Silecek Takımı,"Silecek Takımı kategorisinde ultra kalite sunan, Netherlands menşeli harika bir ürün.",2254.55,132,12,Italy,https://picsum.photos/seed/2154/200
2155,Ergonomik Lego Seti,"Lego Seti kategorisinde ergonomik kalite sunan, Netherlands menşeli harika bir ürün.",1169.39,906,10,Netherlands,https://picsum.photos/seed/2155/200
2156,Ekonomik Robot Süpürge,"Robot Süpürge kategorisinde ekonomik kalite sunan, Italy menşeli harika bir ürün.",10801.26,572,4,Germany,https://picsum.photos/seed/2156/200
2157,Premium Kedi Kumu,"Kedi Kumu kategorisinde premium kalite sunan, Italy menşeli harika bir ürün.",1424.95,853,13,France,https://picsum.photos/seed/2157/200
2158,Dayanıklı Saç Serumu,"Saç Serumu kategorisinde dayanıklı kalite sunan, France menşeli harika bir ürün.",433.44,176,8,Netherlands,https://picsum.photos/seed/2158/200
2159,Lüks Deri Bot,"Deri Bot kategorisinde lüks kalite sunan, Spain menşeli harika bir ürün.",1793.46,207,7,Germany,https://picsum.photos/seed/2159/200
2160,Akıllı Tablet Bilgisayar,"Tablet Bilgisayar kategorisinde akıllı kalite sunan, Spain menşeli harika bir ürün.",46999.84,516,3,Türkiye,https://picsum.photos/seed/2160/200
2161,Orijinal Kuş Kafesi,"Kuş Kafesi kategorisinde orijinal kalite sunan, Italy menşeli harika bir ürün.",293.84,363,13,Türkiye,https://picsum.photos/seed/2161/200
2162,Akıllı USB Bellek,"USB Bellek kategorisinde akıllı kalite sunan, Italy menşeli harika bir ürün.",53168.01,388,2,Netherlands,https://picsum.photos/seed/2162/200
2163,Yeni Sezon Ukulele,"Ukulele kategorisinde yeni sezon kalite sunan, Spain menşeli harika bir ürün.",20775.35,913,15,Italy,https://picsum.photos/seed/2163/200
2164,Kompakt Akıllı Telefon,"Akıllı Telefon kategorisinde kompakt kalite sunan, France menşeli harika bir ürün.",38703.29,292,3,Türkiye,https://picsum.photos/seed/2164/200
2165,Yüksek Performanslı Kedi Kumu,"Kedi Kumu kategorisinde yüksek performanslı kalite sunan, Germany menşeli harika bir ürün.",1887.29,407,13,Spain,https://picsum.photos/seed/2165/200
2166,Profesyonel Ofis Sandalyesi,"Ofis Sandalyesi kategorisinde profesyonel kalite sunan, Spain menşeli harika bir ürün.",1935.85,541,5,Spain,https://picsum.photos/seed/2166/200
2167,Profesyonel Akademik Ajanda,"Akademik Ajanda kategorisinde profesyonel kalite sunan, Italy menşeli harika bir ürün.",395.06,216,11,France,https://picsum.photos/seed/2167/200
2168,Premium Defter,"Defter kategorisinde premium kalite sunan, Italy menşeli harika bir ürün.",123.16,256,11,Italy,https://picsum.photos/seed/2168/200
2169,Ekonomik Kot Pantolon,"Kot Pantolon kategorisinde ekonomik kalite sunan, Italy menşeli harika bir ürün.",171.64,460,6,France,https://picsum.photos/seed/2169/200
2170,Kompakt Silecek Takımı,"Silecek Takımı kategorisinde kompakt kalite sunan, Türkiye menşeli harika bir ürün.",2099.43,566,12,Germany,https://picsum.photos/seed/2170/200
2171,Premium Silecek Takımı,"Silecek Takımı kategorisinde premium kalite sunan, Germany menşeli harika bir ürün.",301.44,178,12,Türkiye,https://picsum.photos/seed/2171/200
2172,Lüks Dambıl Seti,"Dambıl Seti kategorisinde lüks kalite sunan, Netherlands menşeli harika bir ürün.",3827.21,203,9,Spain,https://picsum.photos/seed/2172/200
2173,Lüks Güneş Gözlüğü,"Güneş Gözlüğü kategorisinde lüks kalite sunan, France menşeli harika bir ürün.",31319.75,577,14,Spain,https://picsum.photos/seed/2173/200
2174,Akıllı Köpek Tasması,"Köpek Tasması kategorisinde akıllı kalite sunan, Türkiye menşeli harika bir ürün.",353.6,205,13,Italy,https://picsum.photos/seed/2174/200
2175,Orijinal Ekran Koruyucu,"Ekran Koruyucu kategorisinde orijinal kalite sunan, Türkiye menşeli harika bir ürün.",3300.79,647,3,Germany,https://picsum.photos/seed/2175/200
2176,Yüksek Performanslı Tırmalama Tahtası,"Tırmalama Tahtası kategorisinde yüksek performanslı kalite sunan, Germany menşeli harika bir ürün.",732.15,751,13,France,https://picsum.photos/seed/2176/200
2177,Orijinal Kahve Makinesi,"Kahve Makinesi kategorisinde orijinal kalite sunan, Germany menşeli harika bir ürün.",10376.06,773,4,France,https://picsum.photos/seed/2177/200
2178,Orijinal Tost Makinesi,"Tost Makinesi kategorisinde orijinal kalite sunan, Italy menşeli harika bir ürün.",4660.29,721,4,Türkiye,https://picsum.photos/seed/2178/200
2179,Ekonomik Boyama Seti,"Boyama Seti kategorisinde ekonomik kalite sunan, Spain menşeli harika bir ürün.",255.91,428,11,Italy,https://picsum.photos/seed/2179/200
2180,Yüksek Performanslı Pamuklu T-Shirt,"Pamuklu T-Shirt kategorisinde yüksek performanslı kalite sunan, Germany menşeli harika bir ürün.",1673.01,257,6,Italy,https://picsum.photos/seed/2180/200
2181,Ergonomik Pamuklu T-Shirt,"Pamuklu T-Shirt kategorisinde ergonomik kalite sunan, Spain menşeli harika bir ürün.",1956.71,811,6,Türkiye,https://picsum.photos/seed/2181/200
2182,Dayanıklı Futbol Topu,"Futbol Topu kategorisinde dayanıklı kalite sunan, Spain menşeli harika bir ürün.",1376.66,746,9,France,https://picsum.photos/seed/2182/200
2183,Ekonomik Tektaş Yüzük,"Tektaş Yüzük kategorisinde ekonomik kalite sunan, France menşeli harika bir ürün.",18511.24,649,14,Italy,https://picsum.photos/seed/2183/200
